cycle,range_bin,doppler_bin,output_hex
4196145000,404,10,ffc700e0
4196155000,404,11,00a3ff12
4196165000,404,12,00060078
4196175000,404,13,ff35ffee
4196185000,404,14,00e7fec0
4196195000,404,15,fffd01f8
4198075000,404,16,0186ffbb
4198085000,404,17,fed600a5
4198095000,404,18,005dffed
4198105000,404,19,0000ffbd
4198115000,404,20,0010003b
4198125000,404,21,ff8affbf
4198135000,404,22,005d00e1
4198145000,404,23,ff28fec3
4198155000,404,24,0186ffbb
4198165000,404,25,fed600a5
4198175000,404,26,005dffed
4198185000,404,27,0000ffbd
4198195000,404,28,0010003b
4198205000,404,29,ff8affbf
4198215000,404,30,005d00e1
4198225000,404,31,ff28fec3
4200105000,405,0,00ba000c
4200115000,405,1,feecff78
4200125000,405,2,00080124
4200135000,405,3,ffacfe7d
4200145000,405,4,013000e0
4200155000,405,5,ff44ff92
4200165000,405,6,ffe6ff6c
4200175000,405,7,004c00fd
4200185000,405,8,00ba000c
4200195000,405,9,feecff78
4200205000,405,10,00080124
4200215000,405,11,ffacfe7d
4200225000,405,12,013000e0
4200235000,405,13,ff44ff92
4200245000,405,14,ffe6ff6c
4200255000,405,15,004c00fd
4202135000,405,16,0136fff5
4202145000,405,17,ff3e0038
4202155000,405,18,00360069
4202165000,405,19,ffe5ff9a
4202175000,405,20,ff44ffe3
4202185000,405,21,0144fffa
4202195000,405,22,ff9c0043
4202205000,405,23,ffc5ff80
4202215000,405,24,0136fff5
4202225000,405,25,ff3e0038
4202235000,405,26,00360069
4202245000,405,27,ffe5ff9a
4202255000,405,28,ff44ffe3
4202265000,405,29,0144fffa
4202275000,405,30,ff9c0043
4202285000,405,31,ffc5ff80
4204165000,406,0,0094febd
4204175000,406,1,ff2fffbc
4204185000,406,2,00320073
4204195000,406,3,00bafffd
4204205000,406,4,ffc80025
4204215000,406,5,ff7dfff2
4204225000,406,6,00aaff37
4204235000,406,7,ff6201c9
4204245000,406,8,0094febd
4204255000,406,9,ff2fffbc
4204265000,406,10,00320073
4204275000,406,11,00bafffd
4204285000,406,12,ffc80025
4204295000,406,13,ff7dfff2
4204305000,406,14,00aaff37
4204315000,406,15,ff6201c9
4206195000,406,16,00caff6d
4206205000,406,17,ff74002a
4206215000,406,18,000affab
4206225000,406,19,00cd00af
4206235000,406,20,ff74ffcd
4206245000,406,21,006afff6
4206255000,406,22,ffe4ffef
4206265000,406,23,ffa9005d
4206275000,406,24,00caff6d
4206285000,406,25,ff74002a
4206295000,406,26,000affab
4206305000,406,27,00cd00af
4206315000,406,28,ff74ffcd
4206325000,406,29,006afff6
4206335000,406,30,ffe4ffef
4206345000,406,31,ffa9005d
4208225000,407,0,0025004c
4208235000,407,1,fffc0046
4208245000,407,2,ff62ff8e
4208255000,407,3,0087ffa8
4208265000,407,4,ffa90084
4208275000,407,5,00800004
4208285000,407,6,ff48fede
4208295000,407,7,008500d2
4208305000,407,8,0025004c
4208315000,407,9,fffc0046
4208325000,407,10,ff62ff8e
4208335000,407,11,0087ffa8
4208345000,407,12,ffa90084
4208355000,407,13,00800004
4208365000,407,14,ff48fede
4208375000,407,15,008500d2
4210255000,407,16,00e8fff0
4210265000,407,17,ffb90041
4210275000,407,18,ffb5fffb
4210285000,407,19,00dafffc
4210295000,407,20,ff24003c
4210305000,407,21,00ef004b
4210315000,407,22,ff5f0011
4210325000,407,23,ff46ffb8
4210335000,407,24,00e8fff0
4210345000,407,25,ffb90041
4210355000,407,26,ffb5fffb
4210365000,407,27,00dafffc
4210375000,407,28,ff24003c
4210385000,407,29,00ef004b
4210395000,407,30,ff5f0011
4210405000,407,31,ff46ffb8
4212285000,408,0,fff60085
4212295000,408,1,0059ff70
4212305000,408,2,ff2a0150
4212315000,408,3,0092fe9e
4212325000,408,4,ff5a0073
4212335000,408,5,00590016
4212345000,408,6,ffceffcc
4212355000,408,7,0074ffc8
4212365000,408,8,fff60085
4212375000,408,9,0059ff70
4212385000,408,10,ff2a0150
4212395000,408,11,0092fe9e
4212405000,408,12,ff5a0073
4212415000,408,13,00590016
4212425000,408,14,ffceffcc
4212435000,408,15,0074ffc8
4214315000,408,16,015c00c2
4214325000,408,17,fe64ff79
4214335000,408,18,009f005c
4214345000,408,19,007bffa4
4214355000,408,20,ff580010
4214365000,408,21,00a0ffb9
4214375000,408,22,ffdd010e
4214385000,408,23,ff91feee
4214395000,408,24,015c00c2
4214405000,408,25,fe64ff79
4214415000,408,26,009f005c
4214425000,408,27,007bffa4
4214435000,408,28,ff580010
4214445000,408,29,00a0ffb9
4214455000,408,30,ffdd010e
4214465000,408,31,ff91feee
4216345000,409,0,0040002a
4216355000,409,1,006a0099
4216365000,409,2,ffa3ff85
4216375000,409,3,0020fff2
4216385000,409,4,00560102
4216395000,409,5,ff4efe9f
4216405000,409,6,007300db
4216415000,409,7,ff7cff4a
4216425000,409,8,0040002a
4216435000,409,9,006a0099
4216445000,409,10,ffa3ff85
4216455000,409,11,0020fff2
4216465000,409,12,00560102
4216475000,409,13,ff4efe9f
4216485000,409,14,007300db
4216495000,409,15,ff7cff4a
4218375000,409,16,006cffd8
4218385000,409,17,ff57ffe2
4218395000,409,18,00930067
4218405000,409,19,ffea0035
4218415000,409,20,fe60ff7a
4218425000,409,21,01c10016
4218435000,409,22,ff55ffd3
4218445000,409,23,000affdf
4218455000,409,24,006cffd8
4218465000,409,25,ff57ffe2
4218475000,409,26,00930067
4218485000,409,27,ffea0035
4218495000,409,28,fe60ff7a
4218505000,409,29,01c10016
4218515000,409,30,ff55ffd3
4218525000,409,31,000affdf
4220405000,410,0,ff9cffcb
4220415000,410,1,001f00eb
4220425000,410,2,ff7cff30
4220435000,410,3,0083ffa7
4220445000,410,4,ffd200bf
4220455000,410,5,006fffdd
4220465000,410,6,feb2ffee
4220475000,410,7,0153ffe9
4220485000,410,8,ff9cffcb
4220495000,410,9,001f00eb
4220505000,410,10,ff7cff30
4220515000,410,11,0083ffa7
4220525000,410,12,ffd200bf
4220535000,410,13,006fffdd
4220545000,410,14,feb2ffee
4220555000,410,15,0153ffe9
4222435000,410,16,0093ff2e
4222445000,410,17,ffa5008b
4222455000,410,18,ffbafef4
4222465000,410,19,006f00e7
4222475000,410,20,ff83ffd8
4222485000,410,21,00fbff6d
4222495000,410,22,ffc000ae
4222505000,410,23,ff8100b1
4222515000,410,24,0093ff2e
4222525000,410,25,ffa5008b
4222535000,410,26,ffbafef4
4222545000,410,27,006f00e7
4222555000,410,28,ff83ffd8
4222565000,410,29,00fbff6d
4222575000,410,30,ffc000ae
4222585000,410,31,ff8100b1
4224465000,411,0,ff4eff44
4224475000,411,1,0031ff79
4224485000,411,2,ffbe00c6
4224495000,411,3,0018ff71
4224505000,411,4,006effd2
4224515000,411,5,fffb0105
4224525000,411,6,ff2afe20
4224535000,411,7,01180215
4224545000,411,8,ff4eff44
4224555000,411,9,0031ff79
4224565000,411,10,ffbe00c6
4224575000,411,11,0018ff71
4224585000,411,12,006effd2
4224595000,411,13,fffb0105
4224605000,411,14,ff2afe20
4224615000,411,15,01180215
4226495000,411,16,007d0012
4226505000,411,17,ff69007f
4226515000,411,18,ffb0ff73
4226525000,411,19,00ce0002
4226535000,411,20,feed00ae
4226545000,411,21,0125ff97
4226555000,411,22,ff4a0059
4226565000,411,23,ffd0ffac
4226575000,411,24,007d0012
4226585000,411,25,ff69007f
4226595000,411,26,ffb0ff73
4226605000,411,27,00ce0002
4226615000,411,28,feed00ae
4226625000,411,29,0125ff97
4226635000,411,30,ff4a0059
4226645000,411,31,ffd0ffac
4228525000,412,0,003fff94
4228535000,412,1,0059ff75
4228545000,412,2,ff17013c
4228555000,412,3,002cff7a
4228565000,412,4,0081ff4c
4228575000,412,5,ffff0109
4228585000,412,6,ffa9ff38
4228595000,412,7,fffc00b4
4228605000,412,8,003fff94
4228615000,412,9,0059ff75
4228625000,412,10,ff17013c
4228635000,412,11,002cff7a
4228645000,412,12,0081ff4c
4228655000,412,13,ffff0109
4228665000,412,14,ffa9ff38
4228675000,412,15,fffc00b4
4230555000,412,16,0072ffe4
4230565000,412,17,ffa30033
4230575000,412,18,ffb9ffcb
4230585000,412,19,00f2ffa1
4230595000,412,20,ff560124
4230605000,412,21,0069ff2b
4230615000,412,22,ff5b0075
4230625000,412,23,ffd6ffb1
4230635000,412,24,0072ffe4
4230645000,412,25,ffa30033
4230655000,412,26,ffb9ffcb
4230665000,412,27,00f2ffa1
4230675000,412,28,ff560124
4230685000,412,29,0069ff2b
4230695000,412,30,ff5b0075
4230705000,412,31,ffd6ffb1
4232585000,413,0,ffa9000e
4232595000,413,1,00b0000f
4232605000,413,2,ff520076
4232615000,413,3,009aff7b
4232625000,413,4,ff9100e8
4232635000,413,5,ffecfeff
4232645000,413,6,fff400b8
4232655000,413,7,004aff53
4232665000,413,8,ffa9000e
4232675000,413,9,00b0000f
4232685000,413,10,ff520076
4232695000,413,11,009aff7b
4232705000,413,12,ff9100e8
4232715000,413,13,ffecfeff
4232725000,413,14,fff400b8
4232735000,413,15,004aff53
4234615000,413,16,0107005e
4234625000,413,17,feba000c
4234635000,413,18,00b8ff81
4234645000,413,19,ffb600b8
4234655000,413,20,ff6dff3e
4234665000,413,21,014800f4
4234675000,413,22,ff64fe8f
4234685000,413,23,fff800b4
4234695000,413,24,0107005e
4234705000,413,25,feba000c
4234715000,413,26,00b8ff81
4234725000,413,27,ffb600b8
4234735000,413,28,ff6dff3e
4234745000,413,29,014800f4
4234755000,413,30,ff64fe8f
4234765000,413,31,fff800b4
4236645000,414,0,fea4ff62
4236655000,414,1,01c700ad
4236665000,414,2,fea5008c
4236675000,414,3,0070fef9
4236685000,414,4,002000e0
4236695000,414,5,ffd7ffb7
4236705000,414,6,ff57ffda
4236715000,414,7,0132fffb
4236725000,414,8,fea4ff62
4236735000,414,9,01c700ad
4236745000,414,10,fea5008c
4236755000,414,11,0070fef9
4236765000,414,12,002000e0
4236775000,414,13,ffd7ffb7
4236785000,414,14,ff57ffda
4236795000,414,15,0132fffb
4238675000,414,16,00a9ffb4
4238685000,414,17,ff79ffed
4238695000,414,18,0030fffa
4238705000,414,19,ff79ffd3
4238715000,414,20,011fff64
4238725000,414,21,ff7b0105
4238735000,414,22,0020ff0a
4238745000,414,23,ffc300b7
4238755000,414,24,00a9ffb4
4238765000,414,25,ff79ffed
4238775000,414,26,0030fffa
4238785000,414,27,ff79ffd3
4238795000,414,28,011fff64
4238805000,414,29,ff7b0105
4238815000,414,30,0020ff0a
4238825000,414,31,ffc300b7
4240705000,415,0,ffb3ff95
4240715000,415,1,0072ffd5
4240725000,415,2,fec90070
4240735000,415,3,0120ffe7
4240745000,415,4,ff43ff7b
4240755000,415,5,00d40041
4240765000,415,6,ff61ffcc
4240775000,415,7,007a00b7
4240785000,415,8,ffb3ff95
4240795000,415,9,0072ffd5
4240805000,415,10,fec90070
4240815000,415,11,0120ffe7
4240825000,415,12,ff43ff7b
4240835000,415,13,00d40041
4240845000,415,14,ff61ffcc
4240855000,415,15,007a00b7
4242735000,415,16,00b2ffc5
4242745000,415,17,ffd6003b
4242755000,415,18,00100030
4242765000,415,19,0078ff64
4242775000,415,20,fed6011d
4242785000,415,21,00acff27
4242795000,415,22,00a40032
4242805000,415,23,ff0afff6
4242815000,415,24,00b2ffc5
4242825000,415,25,ffd6003b
4242835000,415,26,00100030
4242845000,415,27,0078ff64
4242855000,415,28,fed6011d
4242865000,415,29,00acff27
4242875000,415,30,00a40032
4242885000,415,31,ff0afff6
4244765000,416,0,fe37ffad
4244775000,416,1,0101003b
4244785000,416,2,ffcf0033
4244795000,416,3,ffbdff71
4244805000,416,4,0071ffd5
4244815000,416,5,002d0101
4244825000,416,6,fecdff57
4244835000,416,7,01d10047
4244845000,416,8,fe37ffad
4244855000,416,9,0101003b
4244865000,416,10,ffcf0033
4244875000,416,11,ffbdff71
4244885000,416,12,0071ffd5
4244895000,416,13,002d0101
4244905000,416,14,fecdff57
4244915000,416,15,01d10047
4246795000,416,16,0064ff7a
4246805000,416,17,ffc6ff8a
4246815000,416,18,0040015e
4246825000,416,19,ff23fee6
4246835000,416,20,00ec0088
4246845000,416,21,ff9aff8a
4246855000,416,22,0024008c
4246865000,416,23,ffa1002a
4246875000,416,24,0064ff7a
4246885000,416,25,ffc6ff8a
4246895000,416,26,0040015e
4246905000,416,27,ff23fee6
4246915000,416,28,00ec0088
4246925000,416,29,ff9aff8a
4246935000,416,30,0024008c
4246945000,416,31,ffa1002a
4248825000,417,0,0039002c
4248835000,417,1,ffcd0099
4248845000,417,2,001fffd4
4248855000,417,3,0017ffee
4248865000,417,4,ffd30048
4248875000,417,5,ffc7ff65
4248885000,417,6,000d00c0
4248895000,417,7,001dff0c
4248905000,417,8,0039002c
4248915000,417,9,ffcd0099
4248925000,417,10,001fffd4
4248935000,417,11,0017ffee
4248945000,417,12,ffd30048
4248955000,417,13,ffc7ff65
4248965000,417,14,000d00c0
4248975000,417,15,001dff0c
4250855000,417,16,fff0ffa1
4250865000,417,17,0015fff2
4250875000,417,18,ffe60084
4250885000,417,19,fffaffdc
4250895000,417,20,ff84004f
4250905000,417,21,003bfff2
4250915000,417,22,ff96ff6c
4250925000,417,23,00560040
4250935000,417,24,fff0ffa1
4250945000,417,25,0015fff2
4250955000,417,26,ffe60084
4250965000,417,27,fffaffdc
4250975000,417,28,ff84004f
4250985000,417,29,003bfff2
4250995000,417,30,ff96ff6c
4251005000,417,31,00560040
4252885000,418,0,fe5cfff7
4252895000,418,1,0101001f
4252905000,418,2,00150036
4252915000,418,3,ff18ff32
4252925000,418,4,01560121
4252935000,418,5,fef3ffb5
4252945000,418,6,ff89ffde
4252955000,418,7,01a4ffce
4252965000,418,8,fe5cfff7
4252975000,418,9,0101001f
4252985000,418,10,00150036
4252995000,418,11,ff18ff32
4253005000,418,12,01560121
4253015000,418,13,fef3ffb5
4253025000,418,14,ff89ffde
4253035000,418,15,01a4ffce
4254915000,418,16,0075ff73
4254925000,418,17,ff8e0060
4254935000,418,18,0074ffde
4254945000,418,19,ff700049
4254955000,418,20,ff710003
4254965000,418,21,0058ff7c
4254975000,418,22,005efff8
4254985000,418,23,ff5a003f
4254995000,418,24,0075ff73
4255005000,418,25,ff8e0060
4255015000,418,26,0074ffde
4255025000,418,27,ff700049
4255035000,418,28,ff710003
4255045000,418,29,0058ff7c
4255055000,418,30,005efff8
4255065000,418,31,ff5a003f
4256945000,419,0,fffdffa6
4256955000,419,1,ffc800a5
4256965000,419,2,ffe7ffd0
4256975000,419,3,ffbfffa9
4256985000,419,4,00990066
4256995000,419,5,ffa0ff59
4257005000,419,6,fff3004c
4257015000,419,7,00690031
4257025000,419,8,fffdffa6
4257035000,419,9,ffc800a5
4257045000,419,10,ffe7ffd0
4257055000,419,11,ffbfffa9
4257065000,419,12,00990066
4257075000,419,13,ffa0ff59
4257085000,419,14,fff3004c
4257095000,419,15,00690031
4258975000,419,16,002a003d
4258985000,419,17,ffc9ffa0
4258995000,419,18,0023003e
4259005000,419,19,007bfff9
4259015000,419,20,ff08006f
4259025000,419,21,009fff90
4259035000,419,22,ffbb0062
4259045000,419,23,0025ffab
4259055000,419,24,002a003d
4259065000,419,25,ffc9ffa0
4259075000,419,26,0023003e
4259085000,419,27,007bfff9
4259095000,419,28,ff08006f
4259105000,419,29,009fff90
4259115000,419,30,ffbb0062
4259125000,419,31,0025ffab
4261005000,420,0,ff85ff0f
4261015000,420,1,0097008f
4261025000,420,2,ff80ffe9
4261035000,420,3,004dff52
4261045000,420,4,fffb011f
4261055000,420,5,ff83ffc1
4261065000,420,6,00c4ff79
4261075000,420,7,ffd500ce
4261085000,420,8,ff85ff0f
4261095000,420,9,0097008f
4261105000,420,10,ff80ffe9
4261115000,420,11,004dff52
4261125000,420,12,fffb011f
4261135000,420,13,ff83ffc1
4261145000,420,14,00c4ff79
4261155000,420,15,ffd500ce
4263035000,420,16,00d5ffce
4263045000,420,17,ff30002b
4263055000,420,18,00abffd7
4263065000,420,19,ffa00052
4263075000,420,20,ff89ff4a
4263085000,420,21,00e6ffd9
4263095000,420,22,002300cd
4263105000,420,23,ff46ff8e
4263115000,420,24,00d5ffce
4263125000,420,25,ff30002b
4263135000,420,26,00abffd7
4263145000,420,27,ffa00052
4263155000,420,28,ff89ff4a
4263165000,420,29,00e6ffd9
4263175000,420,30,002300cd
4263185000,420,31,ff46ff8e
4265065000,421,0,ff6aff57
4265075000,421,1,00ad009d
4265085000,421,2,ff5afffa
4265095000,421,3,007bffde
4265105000,421,4,ffea007b
4265115000,421,5,ff7dfefd
4265125000,421,6,00a6ffd4
4265135000,421,7,000700e8
4265145000,421,8,ff6aff57
4265155000,421,9,00ad009d
4265165000,421,10,ff5afffa
4265175000,421,11,007bffde
4265185000,421,12,ffea007b
4265195000,421,13,ff7dfefd
4265205000,421,14,00a6ffd4
4265215000,421,15,000700e8
4267095000,421,16,006cff4e
4267105000,421,17,ffae0149
4267115000,421,18,ffeafeee
4267125000,421,19,008b00a1
4267135000,421,20,fec8ff94
4267145000,421,21,0126004d
4267155000,421,22,ff9efff4
4267165000,421,23,fffd0015
4267175000,421,24,006cff4e
4267185000,421,25,ffae0149
4267195000,421,26,ffeafeee
4267205000,421,27,008b00a1
4267215000,421,28,fec8ff94
4267225000,421,29,0126004d
4267235000,421,30,ff9efff4
4267245000,421,31,fffd0015
4269125000,422,0,fea00013
4269135000,422,1,009bffa9
4269145000,422,2,ffbffff7
4269155000,422,3,0036ffeb
4269165000,422,4,ffea0083
4269175000,422,5,ffa1ffad
4269185000,422,6,0043ffa7
4269195000,422,7,0102008b
4269205000,422,8,fea00013
4269215000,422,9,009bffa9
4269225000,422,10,ffbffff7
4269235000,422,11,0036ffeb
4269245000,422,12,ffea0083
4269255000,422,13,ffa1ffad
4269265000,422,14,0043ffa7
4269275000,422,15,0102008b
4271155000,422,16,0010ff58
4271165000,422,17,ffe9ff55
4271175000,422,18,00b400d7
4271185000,422,19,ff20ffd9
4271195000,422,20,009cff14
4271205000,422,21,001d0143
4271215000,422,22,0094ff01
4271225000,422,23,ff3e010b
4271235000,422,24,0010ff58
4271245000,422,25,ffe9ff55
4271255000,422,26,00b400d7
4271265000,422,27,ff20ffd9
4271275000,422,28,009cff14
4271285000,422,29,001d0143
4271295000,422,30,0094ff01
4271305000,422,31,ff3e010b
4273185000,423,0,0084007e
4273195000,423,1,ff57003f
4273205000,423,2,ffe0ff73
4273215000,423,3,005fffbf
4273225000,423,4,000200a0
4273235000,423,5,ff89ff7d
4273245000,423,6,0096ffa3
4273255000,423,7,ffc50051
4273265000,423,8,0084007e
4273275000,423,9,ff57003f
4273285000,423,10,ffe0ff73
4273295000,423,11,005fffbf
4273305000,423,12,000200a0
4273315000,423,13,ff89ff7d
4273325000,423,14,0096ffa3
4273335000,423,15,ffc50051
4275215000,423,16,00340030
4275225000,423,17,0032ffc0
4275235000,423,18,001300af
4275245000,423,19,ffecffc7
4275255000,423,20,ff72ff6c
4275265000,423,21,00dc008c
4275275000,423,22,000bffa1
4275285000,423,23,ffbaffe9
4275295000,423,24,00340030
4275305000,423,25,0032ffc0
4275315000,423,26,001300af
4275325000,423,27,ffecffc7
4275335000,423,28,ff72ff6c
4275345000,423,29,00dc008c
4275355000,423,30,000bffa1
4275365000,423,31,ffbaffe9
4277245000,424,0,0048ffbc
4277255000,424,1,ffbe0061
4277265000,424,2,007cffb1
4277275000,424,3,ffd5ff5f
4277285000,424,4,000c0184
4277295000,424,5,ff94fed1
4277305000,424,6,012c0017
4277315000,424,7,fedd0067
4277325000,424,8,0048ffbc
4277335000,424,9,ffbe0061
4277345000,424,10,007cffb1
4277355000,424,11,ffd5ff5f
4277365000,424,12,000c0184
4277375000,424,13,ff94fed1
4277385000,424,14,012c0017
4277395000,424,15,fedd0067
4279275000,424,16,00ae0049
4279285000,424,17,ff73ffd2
4279295000,424,18,0037001d
4279305000,424,19,ff6e0029
4279315000,424,20,00b0ffcf
4279325000,424,21,ff8dffce
4279335000,424,22,0087008f
4279345000,424,23,ff96ff83
4279355000,424,24,00ae0049
4279365000,424,25,ff73ffd2
4279375000,424,26,0037001d
4279385000,424,27,ff6e0029
4279395000,424,28,00b0ffcf
4279405000,424,29,ff8dffce
4279415000,424,30,0087008f
4279425000,424,31,ff96ff83
4281305000,425,0,01620078
4281315000,425,1,ff53ffaf
4281325000,425,2,00c30045
4281335000,425,3,ffa3002e
4281345000,425,4,ffa0ffd4
4281355000,425,5,00af0011
4281365000,425,6,ffbbfffb
4281375000,425,7,fedbff86
4281385000,425,8,01620078
4281395000,425,9,ff53ffaf
4281405000,425,10,00c30045
4281415000,425,11,ffa3002e
4281425000,425,12,ffa0ffd4
4281435000,425,13,00af0011
4281445000,425,14,ffbbfffb
4281455000,425,15,fedbff86
4283335000,425,16,00e5ffb2
4283345000,425,17,ff9afff4
4283355000,425,18,008efffe
4283365000,425,19,ff3f006e
4283375000,425,20,ffe3ff92
4283385000,425,21,0146fff4
4283395000,425,22,ffa20042
4283405000,425,23,ff71000e
4283415000,425,24,00e5ffb2
4283425000,425,25,ff9afff4
4283435000,425,26,008efffe
4283445000,425,27,ff3f006e
4283455000,425,28,ffe3ff92
4283465000,425,29,0146fff4
4283475000,425,30,ffa20042
4283485000,425,31,ff71000e
4285365000,426,0,ffa7ffd8
4285375000,426,1,00c6004b
4285385000,426,2,ff4bffc7
4285395000,426,3,00a9004a
4285405000,426,4,feffffb8
4285415000,426,5,01660001
4285425000,426,6,feb30079
4285435000,426,7,0087ff9a
4285445000,426,8,ffa7ffd8
4285455000,426,9,00c6004b
4285465000,426,10,ff4bffc7
4285475000,426,11,00a9004a
4285485000,426,12,feffffb8
4285495000,426,13,01660001
4285505000,426,14,feb30079
4285515000,426,15,0087ff9a
4287395000,426,16,00a1ff79
4287405000,426,17,ff74fff8
4287415000,426,18,002bff98
4287425000,426,19,0014006c
4287435000,426,20,005bff4d
4287445000,426,21,ff7000da
4287455000,426,22,0129ff7e
4287465000,426,23,fee800b6
4287475000,426,24,00a1ff79
4287485000,426,25,ff74fff8
4287495000,426,26,002bff98
4287505000,426,27,0014006c
4287515000,426,28,005bff4d
4287525000,426,29,ff7000da
4287535000,426,30,0129ff7e
4287545000,426,31,fee800b6
4289425000,427,0,00c2006b
4289435000,427,1,ffd0005b
4289445000,427,2,ffadff43
4289455000,427,3,ffdd005c
4289465000,427,4,00dcff8d
4289475000,427,5,ff60009d
4289485000,427,6,003d0001
4289495000,427,7,ff6bff70
4289505000,427,8,00c2006b
4289515000,427,9,ffd0005b
4289525000,427,10,ffadff43
4289535000,427,11,ffdd005c
4289545000,427,12,00dcff8d
4289555000,427,13,ff60009d
4289565000,427,14,003d0001
4289575000,427,15,ff6bff70
4291455000,427,16,00bc0020
4291465000,427,17,ff760032
4291475000,427,18,ffe4ffe0
4291485000,427,19,0064fffe
4291495000,427,20,ff8c002e
4291505000,427,21,00e6ffe8
4291515000,427,22,ff64001e
4291525000,427,23,ffc8ffdc
4291535000,427,24,00bc0020
4291545000,427,25,ff760032
4291555000,427,26,ffe4ffe0
4291565000,427,27,0064fffe
4291575000,427,28,ff8c002e
4291585000,427,29,00e6ffe8
4291595000,427,30,ff64001e
4291605000,427,31,ffc8ffdc
4293485000,428,0,00dfffe4
4293495000,428,1,fe2fffbb
4293505000,428,2,01b4000e
4293515000,428,3,ff190017
4293525000,428,4,0075000a
4293535000,428,5,fff30083
4293545000,428,6,ff1cffac
4293555000,428,7,00a10003
4293565000,428,8,00dfffe4
4293575000,428,9,fe2fffbb
4293585000,428,10,01b4000e
4293595000,428,11,ff190017
4293605000,428,12,0075000a
4293615000,428,13,fff30083
